Device ID,Age,Gender
3.21E+15,2,female
3213411000000c2d,2,female
3213411000000d57,2,female
32134110000020d3,2,female
3.21E+15,2,female
32134110000012c7,2,female
321341100000098f,2,female
3213411000001c76,2,female
32134110000026f6,2,female
321341100000070e,2,female
321341100000057a,2,female
321341100000103f,2,female
32134110000020a0,2,female
3.21E+15,2,female
3213411000000ad9,2,female
321341100000058f,2,female
321341100000028e,2,female
3213411000001d29,2,female
3213411000001a3f,2,female
32134110000011d8,2,female
3.21E+15,2,female
3.21E+15,2,female
32134110000023a3,2,female
3.21E+93,2,female
321341100000059a,2,female
3.21E+15,2,female
3213411000001d13,2,female
3213411000001e3b,2,female
3.21E+15,2,female
3.21E+15,2,female
3213411000000a42,2,female
32134110000010ed,2,female
32134110000006cb,2,female
32134110000005a7,2,female
321341100000288a,2,female
3.21E+15,2,female
32134110000018b0,2,female
3.21E+13,2,female
321341100000132c,2,female
3.21E+15,2,female
321341100000088f,2,female
3.21E+15,2,female
3.21E+20,2,female
3.21E+15,2,female
3213411000001e8d,2,female
32134110000010cd,2,female
32134110000008a1,2,female
32134110000018c8,2,female
32134110000027ee,2,female
32134110000001a2,2,female
3.21E+15,2,female
3.21E+15,2,female
3.21E+15,2,female
32134110000026ae,2,female
3.21E+15,2,female
3.21E+15,2,female
321341100000085f,2,female
3213411000001a2a,2,female
3213411000000a22,2,female
32134110000003f3,2,female
32134110000003fe,2,female
32134110000024cd,2,male
3.21E+15,2,male
3213411000000e2c,2,male
321341100000023e,2,male
321341100000249e,2,male
3213411000000b27,2,male
321341100000026a,2,male
32134110000006fe,2,male
3213411000001ec7,2,male
32134110000001d1,2,male
3.21E+15,2,male
32134110000009b4,2,male
32134110000002c3,2,male
32134110000018fa,2,male
3213411000000c43,2,male
3213411000000c02,2,male
321341100000131e,2,male
3.21E+15,2,male
3213411000001b48,2,male
3213411000000caf,2,male
3213411000001ec1,2,male
3213411000001ec1,2,male
3.21E+15,2,male
321341100000117d,2,male
321341100000117d,2,male
32134110000008de,2,male
3213411000000b63,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000011a2,2,male
3.21E+15,2,male
321341100000283e,2,male
3213411000000ef2,2,male
3213411000001f7f,2,male
3213411000000b7b,2,male
32134110000008b9,2,male
3213411000000bb7,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000008a0,2,male
32134110000013b3,2,male
3.21E+15,2,male
3213411000001a08,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000fdf,2,male
3213411000001b94,2,male
3.21E+15,2,male
3.21E+49,2,male
3213411000001c59,2,male
321341100000295a,2,male
3213411000001b5f,2,male
32134110000027f4,2,male
3213411000000bfb,2,male
3213411000000c8f,2,male
321341100000128f,2,male
321341100000250b,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000004ca,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000ea6,2,male
3.21E+13,2,male
32134110000021f0,2,male
32134110000001de,2,male
321341100000081c,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000a0d,2,male
3.21E+15,2,male
3213411000001cf6,2,male
321341100000216d,2,male
32134110000003fc,2,male
3213411000000d3e,2,male
3.21E+15,2,male
32134110000015d5,2,male
32134110000005b0,2,male
32134110000009f4,2,male
321341100000165b,2,male
321341100000165a,2,male
3.21E+15,2,male
32134110000008ac,2,male
3.21E+15,2,male
32134110000005c8,2,male
321341100000048c,2,male
3.21E+15,2,male
3213411000001ec5,2,male
3213411000001dee,2,male
3213411000000d6b,2,male
3.21E+15,2,male
321341100000019c,2,male
32134110000011d2,2,male
3.21E+15,2,male
3213411000000a0f,2,male
321341100000064c,2,male
3213411000000b33,2,male
321341100000048b,2,male
3.21E+40,2,male
3.21E+15,2,male
3213411000000da7,2,male
3213411000000cee,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000001c84,2,male
3.21E+15,2,male
32134110000017fd,2,male
3.21E+15,2,male
321341100000134a,2,male
3213411000000c82,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000011f7,2,male
3213411000000a29,2,male
3213411000000d13,2,male
32134110000027ff,2,male
321341100000017c,2,male
32134110000023b0,2,male
32134110000007b8,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000001d12,2,male
32134110000019ac,2,male
3213411000000c5d,2,male
3.21E+15,2,male
321341100000004c,2,male
32134110000001c3,2,male
321341100000124d,2,male
321341100000103d,2,male
3.21E+15,2,male
321341100000084d,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000d91,2,male
32134110000009a6,2,male
3213411000000b9e,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000d89,2,male
3213411000000fba,2,male
3213411000000a43,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000ff7,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
321341100000073b,2,male
3213411000000bd9,2,male
3213411000000d55,2,male
3.21E+15,2,male
3.21E+15,2,male
321341100000196f,2,male
32134110000002cf,2,male
3.21E+15,2,male
3213411000000a5c,2,male
3213411000001f9c,2,male
321341100000097c,2,male
32134110000017d3,2,male
3213411000001bad,2,male
3.21E+15,2,male
3213411000000bf8,2,male
321341100000173c,2,male
3.21E+21,2,male
3213411000000e3d,2,male
32134110000004cf,2,male
321341100000067b,2,male
321341100000052b,2,male
321341100000013b,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000020f7,2,male
3213411000000a13,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000a27,2,male
3.21E+15,2,male
3213411000000fb2,2,male
321341100000264b,2,male
3.21E+15,2,male
3213411000001a6c,2,male
3213411000000ae5,2,male
3213411000000c2a,2,male
3213411000000df9,2,male
32134110000019b0,2,male
3213411000001db0,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000001f74,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000b97,2,male
3213411000000c36,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000cd3,2,male
3.21E+15,2,male
3.21E+15,2,male
321341100000248b,2,male
32134110000010b6,2,male
3213411000000d8f,2,male
3213411000001fcb,2,male
321341100000178b,2,male
321341100000249d,2,male
32134110000028cc,2,male
32134110000019d9,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000c12,2,male
3.21E+15,2,male
32134110000021ca,2,male
3.21E+15,2,male
321341100000005e,2,male
32134110000008dd,2,male
32134110000001aa,2,male
32134110000015f6,2,male
32134110000008ca,2,male
3.21E+15,2,male
32134110000002d5,2,male
321341100000098a,2,male
32134110000008fb,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000028b9,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000009ef,2,male
3.21E+15,2,male
321341100000149b,2,male
3213411000000e6b,2,male
3.21E+15,2,male
32134110000015ce,2,male
3213411000000a09,2,male
3.21E+15,2,male
3.21E+17,2,male
32134110000005cd,2,male
3213411000000a4b,2,male
32134110000017ea,2,male
32134110000022f9,2,male
32134110000008f3,2,male
3.21E+15,2,male
321341100000187d,2,male
3.21E+15,2,male
32134110000001cf,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000016a4,2,male
32134110000006c7,2,male
3213411000000a5d,2,male
32134110000010f3,2,male
321341100000167c,2,male
321341100000112f,2,male
32134110000006a3,2,male
3213411000000a08,2,male
32134110000014bb,2,male
321341100000025f,2,male
3213411000000c44,2,male
3.21E+15,2,male
32134110000007ec,2,male
32134110000012a4,2,male
3.21E+15,2,male
32134110000012da,2,male
3.21E+15,2,male
3213411000000c6a,2,male
3.21E+17,2,male
3213411000000f05,2,male
32134110000008ba,2,male
3.21E+15,2,male
321341100000230d,2,male
32134110000016f3,2,male
3.21E+15,2,male
3213411000000ede,2,male
321341100000099a,2,male
3213411000001b90,2,male
3.21E+15,2,male
321341100000290c,2,male
3.21E+15,2,male
321341100000099c,2,male
3213411000000a7e,2,male
3.21E+15,2,male
3.21E+15,2,male
321341100000290a,2,male
3.21E+15,2,male
32134110000023f8,2,male
32134110000028f0,2,male
32134110000021d9,2,male
3.21E+15,2,male
32134110000002ea,2,male
3.21E+15,2,male
3.21E+77,2,male
32134110000017a7,2,male
3213411000001b04,2,male
3.21E+99,2,male
3.21E+15,2,male
321341100000129e,2,male
3213411000001b6d,2,male
321341100000206e,2,male
321341100000077b,2,male
321341100000127f,2,male
321341100000059d,2,male
321341100000010d,2,male
3213411000000be5,2,male
3213411000000f35,2,male
321341100000104e,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000b40,2,male
3213411000000f62,2,male
3213411000000fea,2,male
321341100000078b,2,male
32134110000015a5,2,male
3213411000000a61,2,male
3213411000001c36,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
321341100000091a,2,male
321341100000014f,2,male
321341100000210b,2,male
3.21E+15,2,male
321341100000122b,2,male
3213411000000f34,2,male
3.21E+15,2,male
321341100000108b,2,male
32134110000006bf,2,male
3.21E+15,2,male
32134110000025da,2,male
32134110000007c8,2,male
3213411000000b03,2,male
321341100000035a,2,male
3.21E+15,2,male
3213411000000ec9,2,male
32134110000018f3,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000001c0,2,male
32134110000017d1,2,male
32134110000009a5,2,male
3.21E+15,2,male
3.21E+15,2,male
321341100000057e,2,male
3.21E+21,2,male
3.21E+15,2,male
3.21E+14,2,male
32134110000021a0,2,male
3.21E+15,2,male
3213411000001ec2,2,male
32134110000001c7,2,male
32134110000005c0,2,male
3.21E+15,2,male
321341100000195f,2,male
3.21E+84,2,male
3213411000000d41,2,male
321341100000088d,2,male
3.21E+15,2,male
3213411000001d67,2,male
321341100000214e,2,male
32134110000008f9,2,male
3213411000000a30,2,male
3213411000001f99,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000004be,2,male
3213411000000d68,2,male
3213411000000b7c,2,male
3213411000000d83,2,male
32134110000025b7,2,male
3213411000000c3a,2,male
321341100000048f,2,male
3213411000000ba3,2,male
3.21E+15,2,male
32134110000007a9,2,male
3213411000001cc3,2,male
3213411000000d61,2,male
32134110000026d4,2,male
3213411000000da2,2,male
3213411000000bc3,2,male
3213411000001df6,2,male
3.21E+15,2,male
3.21E+25,2,male
321341100000112b,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000d50,2,male
32134110000007cd,2,male
3.21E+15,2,male
32134110000007eb,2,male
32134110000021d7,2,male
32134110000027c9,2,male
3213411000000e6f,2,male
3213411000000cca,2,male
3.21E+15,2,male
3213411000000a01,2,male
32134110000012bc,2,male
3.21E+15,2,male
3213411000000c91,2,male
3213411000000dd8,2,male
32134110000026c2,2,male
3.21E+15,2,male
32134110000012c0,2,male
3213411000000c13,2,male
32134110000003d9,2,male
321341100000089f,2,male
32134110000005ab,2,male
32134110000000ab,2,male
3213411000000fb5,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000022a0,2,male
3213411000000ef8,2,male
3213411000000fd4,2,male
3213411000001f49,2,male
32134110000010b8,2,male
3.21E+15,2,male
32134110000016b1,2,male
3213411000000f23,2,male
32134110000008bd,2,male
3.21E+15,2,male
3213411000000f38,2,male
3.21E+16,2,male
3.21E+15,2,male
3213411000000cc9,2,male
321341100000116e,2,male
3213411000000d01,2,male
32134110000011fa,2,male
321341100000088c,2,male
3.21E+82,2,male
3.21E+57,2,male
3.21E+15,2,male
3.21E+15,2,male
321341100000103c,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000001dce,2,male
3.21E+15,2,male
32134110000013bd,2,male
321341100000042e,2,male
32134110000001ef,2,male
3213411000000f87,2,male
3213411000000c00,2,male
3.21E+15,2,male
32134110000022c9,2,male
3.21E+15,2,male
32134110000008d8,2,male
321341100000144a,2,male
3213411000001a01,2,male
32134110000010d8,2,male
3.21E+15,2,male
32134110000011db,2,male
321341100000204c,2,male
3.21E+15,2,male
3213411000001db9,2,male
32134110000019f9,2,male
3.21E+15,2,male
3213411000000dc2,2,male
32134110000017ae,2,male
32134110000001a3,2,male
3.21E+15,2,male
32134110000018ed,2,male
3.21E+15,2,male
3213411000000d7d,2,male
3.21E+19,2,male
32134110000001ec,2,male
3.21E+22,2,male
321341100000147b,2,male
3213411000000d77,2,male
3213411000000c9e,2,male
32134110000001a9,2,male
3.21E+15,2,male
3.21E+20,2,male
3213411000001aff,2,male
3.21E+15,2,male
3.21E+15,2,male
321341100000056e,2,male
3213411000000b34,2,male
32134110000010ba,2,male
3.21E+15,2,male
3213411000000c8e,2,male
32134110000020df,2,male
3213411000001e8c,2,male
32134110000021c0,2,male
32134110000008c3,2,male
3213411000001da7,2,male
321341100000187b,2,male
3213411000001b96,2,male
3213411000000b4d,2,male
32134110000022cf,2,male
32134110000019ce,2,male
32134110000001ac,2,male
321341100000137b,2,male
321341100000244d,2,male
3.21E+100,2,male
3213411000001ed4,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000ab0,2,male
321341100000068e,2,male
3.21E+15,2,male
3.21E+15,2,male
3213411000000d1b,2,male
32134110000012ba,2,male
3213411000001d1a,2,male
3.21E+15,2,male
3213411000001c46,2,male
321341100000087c,2,male
3213411000000f9d,2,male
32134110000004ef,2,male
3.21E+15,2,male
3213411000000c3d,2,male
3213411000001c89,2,male
32134110000004c5,2,male
3213411000000ae2,2,male
3.21E+15,2,male
3.21E+15,2,male
32134110000024b2,2,male
3.21E+15,2,male
3.21E+15,2,male
3.21E+79,2,male
3.21E+15,3,female
3213411000000f3d,3,female
321341100000042c,3,female
321341100000258e,3,female
3213411000000f49,3,female
32134110000004df,3,female
3213411000000f60,3,female
3.21E+15,3,female
32134110000003f6,3,female
3213411000000c8c,3,female
3213411000000de3,3,female
3213411000001b54,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000014ab,3,female
3213411000000b06,3,female
321341100000031b,3,female
32134110000014a0,3,female
32134110000003ec,3,female
3.21E+15,3,female
3.21E+15,3,female
321341100000120c,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+19,3,female
32134110000009bb,3,female
3213411000000b42,3,female
3213411000001cd9,3,female
321341100000009f,3,female
321341100000071c,3,female
32134110000010b4,3,female
32134110000001f8,3,female
321341100000121e,3,female
32134110000003a7,3,female
3.21E+15,3,female
321341100000278e,3,female
3213411000000bd7,3,female
32134110000015bf,3,female
3213411000000cda,3,female
321341100000095f,3,female
32134110000021b8,3,female
321341100000114e,3,female
321341100000012d,3,female
32134110000003c7,3,female
32134110000012fd,3,female
3.21E+15,3,female
3.21E+22,3,female
32134110000004a1,3,female
3213411000000af9,3,female
32134110000003b6,3,female
3.21E+15,3,female
3.21E+80,3,female
3.21E+15,3,female
32134110000014df,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000001c86,3,female
3.21E+15,3,female
321341100000148a,3,female
3213411000000ac1,3,female
321341100000115d,3,female
3.21E+15,3,female
32134110000009bc,3,female
3213411000001ce4,3,female
32134110000014bc,3,female
321341100000137a,3,female
3213411000001cd7,3,female
3213411000000a77,3,female
3.21E+15,3,female
32134110000020cf,3,female
32134110000001bc,3,female
32134110000000c9,3,female
3213411000001a39,3,female
3.21E+15,3,female
321341100000287d,3,female
3213411000001bc1,3,female
32134110000005cf,3,female
3.21E+15,3,female
3.21E+21,3,female
321341100000232e,3,female
32134110000004c9,3,female
3.21E+15,3,female
32134110000005a4,3,female
321341100000145d,3,female
3213411000000ce0,3,female
3213411000001f68,3,female
3.21E+15,3,female
3213411000000e4f,3,female
3.21E+15,3,female
321341100000173d,3,female
3.21E+15,3,female
32134110000000fb,3,female
3.21E+15,3,female
32134110000012ab,3,female
3213411000001ed6,3,female
32134110000009f7,3,female
3213411000000db2,3,female
32134110000016a7,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000000a19,3,female
32134110000002da,3,female
3.21E+15,3,female
321341100000245b,3,female
3213411000001ec6,3,female
32134110000016df,3,female
3213411000001f45,3,female
32134110000017c5,3,female
3.21E+15,3,female
32134110000010ac,3,female
32134110000004bc,3,female
321341100000201b,3,female
321341100000104f,3,female
3213411000001dc1,3,female
3213411000000c04,3,female
3.21E+15,3,female
3213411000000fb6,3,female
3.21E+15,3,female
3213411000000f20,3,female
32134110000007b3,3,female
321341100000059c,3,female
3213411000000f11,3,female
321341100000238a,3,female
3.21E+15,3,female
32134110000008cc,3,female
3213411000000ae0,3,female
3213411000001f96,3,female
3.21E+15,3,female
321341100000179c,3,female
321341100000130b,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000002c0,3,female
321341100000145b,3,female
3213411000000fe7,3,female
3213411000001a0f,3,female
321341100000219c,3,female
3213411000001d78,3,female
3213411000001acf,3,female
3213411000000f6e,3,female
321341100000089a,3,female
32134110000015c3,3,female
3213411000000a58,3,female
3.21E+15,3,female
3213411000000bcf,3,female
3.21E+15,3,female
3.21E+15,3,female
321341100000085a,3,female
3213411000000db4,3,female
321341100000209c,3,female
32134110000012af,3,female
3.21E+76,3,female
32134110000009b7,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000014cb,3,female
32134110000005ef,3,female
3213411000000ea9,3,female
3.21E+17,3,female
32134110000007f8,3,female
3.21E+15,3,female
32134110000012f9,3,female
321341100000056b,3,female
321341100000010c,3,female
3.21E+15,3,female
3213411000001f31,3,female
32134110000001ce,3,female
321341100000076a,3,female
32134110000005f4,3,female
32134110000005fd,3,female
3213411000000e6a,3,female
32134110000018f0,3,female
321341100000170e,3,female
321341100000109d,3,female
321341100000292c,3,female
321341100000124e,3,female
3213411000001a82,3,female
32134110000024ba,3,female
32134110000024ba,3,female
32134110000011a3,3,female
3.21E+15,3,female
321341100000180a,3,female
3.21E+21,3,female
3.21E+15,3,female
32134110000015c7,3,female
3.21E+15,3,female
3213411000001b89,3,female
32134110000001ee,3,female
32134110000014ff,3,female
321341100000282e,3,female
321341100000032a,3,female
321341100000156a,3,female
32134110000011c2,3,female
3213411000000cef,3,female
321341100000059f,3,female
321341100000282d,3,female
321341100000094f,3,female
3.21E+15,3,female
3213411000000d5b,3,female
3.21E+15,3,female
32134110000017f5,3,female
32134110000004f2,3,female
321341100000025c,3,female
3213411000000a8f,3,female
3.21E+15,3,female
3.21E+19,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000000a68,3,female
3.21E+15,3,female
32134110000010c0,3,female
321341100000031c,3,female
32134110000005fc,3,female
3.21E+15,3,female
3.21E+15,3,female
321341100000094c,3,female
3213411000000b22,3,female
3.21E+15,3,female
32134110000025a1,3,female
3.21E+15,3,female
321341100000068a,3,female
3213411000000d64,3,female
32134110000003d7,3,female
3213411000001a58,3,female
32134110000005d5,3,female
3.21E+15,3,female
321341100000209d,3,female
32134110000015ba,3,female
32134110000004a3,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000001f6b,3,female
3213411000001d61,3,female
32134110000011b5,3,female
32134110000019c8,3,female
3.21E+15,3,female
3213411000000f32,3,female
3213411000000e4a,3,female
3.21E+15,3,female
3213411000000d27,3,female
32134110000014bd,3,female
3213411000000b28,3,female
3.21E+15,3,female
321341100000190a,3,female
321341100000150c,3,female
3213411000000b47,3,female
3.21E+29,3,female
3213411000001b47,3,female
321341100000043a,3,female
32134110000014d4,3,female
32134110000003b2,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
321341100000279f,3,female
3213411000000e2e,3,female
32134110000005de,3,female
3213411000001f7d,3,female
3.21E+15,3,female
321341100000111b,3,female
3213411000001f34,3,female
321341100000168c,3,female
3213411000000a88,3,female
32134110000022d6,3,female
3213411000000fa5,3,female
32134110000006ae,3,female
3213411000000f74,3,female
32134110000008ae,3,female
3213411000000b10,3,female
3.21E+15,3,female
321341100000096b,3,female
3213411000000d8a,3,female
32134110000026a2,3,female
321341100000250c,3,female
3213411000000a85,3,female
32134110000013ba,3,female
321341100000163e,3,female
32134110000004b0,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000005f6,3,female
32134110000018eb,3,female
3.21E+15,3,female
321341100000147f,3,female
3213411000001cb6,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000000d9d,3,female
32134110000013a9,3,female
32134110000025aa,3,female
3.21E+56,3,female
321341100000173a,3,female
3213411000000abf,3,female
3213411000000b6e,3,female
3213411000000a3a,3,female
32134110000018fd,3,female
3.21E+110,3,female
3213411000001bda,3,female
3213411000000ab3,3,female
321341100000112c,3,female
3213411000000e1a,3,female
3213411000001b2d,3,female
3213411000000bc6,3,female
3213411000000d9f,3,female
321341100000144d,3,female
3213411000001d79,3,female
32134110000023da,3,female
32134110000024b9,3,female
32134110000028f5,3,female
3.21E+15,3,female
3213411000001b13,3,female
32134110000016da,3,female
3213411000001aaf,3,female
3213411000000ff4,3,female
321341100000221d,3,female
32134110000010b3,3,female
3.21E+15,3,female
3213411000001ebc,3,female
321341100000035d,3,female
32134110000023dc,3,female
3213411000001e3e,3,female
32134110000008b3,3,female
321341100000044a,3,female
3213411000000af1,3,female
32134110000020fd,3,female
32134110000024f6,3,female
321341100000048e,3,female
3.21E+15,3,female
3213411000001a05,3,female
321341100000056d,3,female
3.21E+17,3,female
3213411000001a31,3,female
3.21E+15,3,female
3213411000000bec,3,female
321341100000032c,3,female
3213411000000e3e,3,female
321341100000099e,3,female
3213411000001d96,3,female
3.21E+15,3,female
321341100000115b,3,female
3213411000000fb1,3,female
3.21E+21,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000000dbd,3,female
3213411000000f27,3,female
3213411000000e8b,3,female
3213411000000b82,3,female
321341100000091b,3,female
3213411000000b24,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000015ac,3,female
3213411000000aba,3,female
3213411000001ada,3,female
3.21E+15,3,female
321341100000053d,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000000a5,3,female
321341100000039f,3,female
3.21E+15,3,female
32134110000025f1,3,female
32134110000011c9,3,female
3.21E+15,3,female
32134110000018ac,3,female
3.21E+15,3,female
32134110000007d9,3,female
3213411000000daf,3,female
321341100000125b,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000011f6,3,female
3213411000000ace,3,female
3.21E+15,3,female
3.21E+15,3,female
321341100000021c,3,female
3.21E+100,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000000bc1,3,female
3213411000001d03,3,female
3213411000000c50,3,female
3213411000000c24,3,female
3213411000000e6d,3,female
3.21E+15,3,female
321341100000202f,3,female
3.21E+15,3,female
3213411000000e9b,3,female
3.21E+15,3,female
3.21E+22,3,female
3213411000000fc0,3,female
32134110000012fc,3,female
3.21E+15,3,female
321341100000055f,3,female
3213411000000c51,3,female
32134110000025a3,3,female
32134110000025bf,3,female
3.21E+15,3,female
3.21E+15,3,female
321341100000150f,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000025ef,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+15,3,female
321341100000055a,3,female
3.21E+15,3,female
32134110000008f0,3,female
32134110000015f7,3,female
3213411000000bf1,3,female
321341100000132e,3,female
32134110000010c1,3,female
3213411000000a49,3,female
321341100000061f,3,female
3213411000000af3,3,female
32134110000026b1,3,female
3.21E+17,3,female
3213411000001ce3,3,female
3.21E+15,3,female
321341100000276c,3,female
3.21E+15,3,female
32134110000027ed,3,female
32134110000005d6,3,female
3.21E+15,3,female
3.21E+15,3,female
3.21E+18,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000000c9a,3,female
3.21E+15,3,female
3213411000000c1f,3,female
3.21E+105,3,female
3213411000000c8d,3,female
3213411000001b4c,3,female
3.21E+15,3,female
321341100000144c,3,female
3.21E+15,3,female
321341100000053e,3,female
3.21E+15,3,female
3213411000001d34,3,female
3213411000000c8b,3,female
3213411000000c1e,3,female
32134110000008ea,3,female
321341100000276b,3,female
32134110000022f7,3,female
3213411000000e8f,3,female
3.21E+15,3,female
3.21E+15,3,female
3213411000000a51,3,female
3.21E+15,3,female
321341100000007d,3,female
321341100000085e,3,female
32134110000000db,3,female
32134110000007ab,3,female
32134110000001b1,3,female
32134110000004c7,3,female
3213411000001d11,3,female
3213411000000e2a,3,female
32134110000007d0,3,female
3213411000000c92,3,female
32134110000011d3,3,female
3.21E+15,3,female
3213411000000ed3,3,female
3.21E+15,3,female
3.21E+15,3,female
32134110000024c9,3,female
3213411000001f92,3,female
3213411000000f5a,3,female
3.21E+15,3,female
3213411000000ea8,3,female
321341100000072a,3,female
3213411000000ec6,3,female
32134110000002a5,3,female
3.21E+15,3,female
32134110000020cc,3,female
3213411000000ba0,3,male
3213411000000fa8,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000000b81,3,male
321341100000208d,3,male
3.21E+22,3,male
32134110000004c6,3,male
321341100000073a,3,male
3213411000000cd5,3,male
32134110000012ca,3,male
3213411000000f7e,3,male
3213411000001f0c,3,male
3.21E+89,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000001cc1,3,male
3213411000000b67,3,male
3.21E+15,3,male
32134110000002a2,3,male
321341100000043b,3,male
3213411000000f69,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000014d1,3,male
3.21E+15,3,male
3.21E+15,3,male
321341100000121b,3,male
3.21E+15,3,male
321341100000062e,3,male
32134110000027f3,3,male
321341100000027f,3,male
321341100000274d,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000010be,3,male
3.21E+15,3,male
3213411000000ade,3,male
32134110000009b6,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000000f83,3,male
3.21E+15,3,male
3213411000001be4,3,male
32134110000021c4,3,male
32134110000004d8,3,male
3213411000000d82,3,male
3213411000000acd,3,male
32134110000016cf,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000015ee,3,male
321341100000063c,3,male
3213411000001b26,3,male
3.21E+15,3,male
321341100000135f,3,male
3.21E+76,3,male
3.21E+15,3,male
321341100000113e,3,male
32134110000001d0,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000014af,3,male
3213411000000c62,3,male
3213411000000f98,3,male
3.21E+15,3,male
32134110000022fb,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000000fca,3,male
3213411000001c45,3,male
3213411000000b90,3,male
32134110000019fe,3,male
32134110000012ec,3,male
3213411000000a8c,3,male
321341100000052c,3,male
3213411000000d7b,3,male
3213411000000f12,3,male
3.21E+15,3,male
3213411000000df6,3,male
32134110000020eb,3,male
3.21E+20,3,male
32134110000020a1,3,male
321341100000131a,3,male
3213411000000c38,3,male
3213411000001a1b,3,male
3213411000000ecd,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000001dc9,3,male
32134110000005c9,3,male
3213411000001e6e,3,male
3.21E+15,3,male
32134110000001bb,3,male
321341100000033e,3,male
3.21E+21,3,male
321341100000106a,3,male
321341100000040a,3,male
32134110000010bd,3,male
321341100000065d,3,male
32134110000016ea,3,male
32134110000024fa,3,male
3.21E+15,3,male
3213411000001b59,3,male
321341100000131d,3,male
3213411000001b1a,3,male
321341100000226d,3,male
3.21E+15,3,male
3213411000001b84,3,male
3.21E+15,3,male
3213411000000aa2,3,male
3.21E+15,3,male
3213411000000f51,3,male
3.21E+19,3,male
3213411000000eda,3,male
321341100000226e,3,male
3213411000001e3d,3,male
321341100000199a,3,male
321341100000034a,3,male
32134110000018c1,3,male
32134110000023d9,3,male
3.21E+15,3,male
32134110000012bf,3,male
32134110000017fc,3,male
32134110000008a5,3,male
3213411000000a63,3,male
